,date,open,close,high,low,volume,code
2669,2016/4/1,3213.67,3221.89,3222.61,3165.86,118122139,hs300
2670,2016/4/5,3211.3,3264.49,3271.93,3205.21,146047772,hs300
2671,2016/4/6,3250.52,3257.53,3267.64,3236.2,120196305,hs300
2672,2016/4/7,3266.29,3209.29,3270.82,3208.64,112409467,hs300
2673,2016/4/8,3189.85,3185.73,3197.77,3163.3,101005625,hs300
2674,2016/4/11,3213.51,3230.1,3251.57,3213.51,125212709,hs300
2675,2016/4/12,3227.37,3218.45,3232.26,3198.9,92869437,hs300
2676,2016/4/13,3237.86,3261.38,3296.52,3237.86,195613866,hs300
2677,2016/4/14,3277.1,3275.83,3286.07,3252.05,113157327,hs300
2678,2016/4/15,3279.86,3272.21,3282.98,3261.73,99807529,hs300
2679,2016/4/18,3252.67,3228.45,3252.67,3221.66,97090069,hs300
2680,2016/4/19,3243.97,3238.3,3250.73,3221.58,80871440,hs300
2681,2016/4/20,3244.14,3181.03,3248.42,3107.37,162207858,hs300
2682,2016/4/21,3160.8,3160.6,3198.56,3150.94,104752651,hs300
2683,2016/4/22,3142.56,3174.9,3175.38,3137.99,77078492,hs300
2684,2016/4/25,3164.74,3162.03,3172.27,3137.11,67519351,hs300
2685,2016/4/26,3159.77,3179.16,3181.1,3150.4,59020734,hs300
2686,2016/4/27,3181.93,3165.92,3188.83,3162.69,60004147,hs300
2687,2016/4/28,3169.33,3160.58,3174.77,3135.64,69870660,hs300
2688,2016/4/29,3153.54,3156.75,3171.29,3149.4,58029776,hs300
2689,2016/5/3,3159.82,3213.54,3218.49,3151.4,98164835,hs300
2690,2016/5/4,3203.47,3209.46,3222.88,3198.29,90862408,hs300
2691,2016/5/5,3204.17,3213.92,3217.28,3196.57,74733681,hs300
2692,2016/5/6,3213.14,3130.35,3216.89,3130.15,108680240,hs300
2693,2016/5/9,3115.43,3065.62,3115.43,3055.01,99230477,hs300
2694,2016/5/10,3055.21,3069.11,3084.72,3055.18,68849935,hs300
2695,2016/5/11,3080.64,3082.81,3102.88,3063.09,81794258,hs300
2696,2016/5/12,3059.38,3090.14,3095.35,3035.02,78765726,hs300
2697,2016/5/13,3081.68,3074.94,3103.1,3064.69,62629755,hs300
2698,2016/5/16,3064.53,3095.31,3095.56,3053.66,59461856,hs300
2699,2016/5/17,3095.52,3086.02,3105.2,3073.46,65278125,hs300
2700,2016/5/18,3071.53,3068.04,3072.61,3039.46,82715369,hs300
2701,2016/5/19,3060.34,3062.5,3086.98,3058.15,60444166,hs300
2702,2016/5/20,3047.78,3078.22,3078.53,3041.52,56080842,hs300
2703,2016/5/23,3078.51,3087.22,3098.48,3076.5,59697216,hs300
2704,2016/5/24,3083.24,3063.56,3083.26,3052.59,58734385,hs300
2705,2016/5/25,3079.75,3059.23,3089.1,3054.87,56652803,hs300
2706,2016/5/26,3056.6,3064.21,3072.52,3027.44,60392981,hs300
2707,2016/5/27,3059.73,3062.5,3073.76,3052.18,60468750,hs300
2708,2016/5/30,3056.31,3066.71,3075.26,3037.66,63098579,hs300
2709,2016/5/31,3068.6,3169.56,3170.93,3068.6,138863111,hs300
2710,2016/6/1,3172.96,3160.55,3181.79,3159.82,113148482,hs300
2711,2016/6/2,3158.03,3167.1,3168.82,3151.07,86003427,hs300
2712,2016/6/3,3172.95,3189.33,3201.75,3162.09,101491783,hs300
2713,2016/6/6,3192.78,3178.79,3197.22,3168.55,76693751,hs300
2714,2016/6/7,3182.44,3177.05,3186.62,3168.18,68928314,hs300
2715,2016/6/8,3171.81,3163.99,3174.97,3148.35,76291775,hs300
2716,2016/6/13,3134.05,3066.34,3145.61,3065.77,92975947,hs300
2717,2016/6/14,3058.44,3075.98,3078.75,3055.66,66279457,hs300
2718,2016/6/15,3043.96,3116.37,3128.67,3042.23,87393257,hs300
2719,2016/6/16,3104.36,3094.67,3112.48,3089.48,82974703,hs300
2720,2016/6/17,3096.09,3110.36,3131.05,3096.09,85402985,hs300
2721,2016/6/20,3114.91,3112.67,3118.73,3089.71,63587141,hs300
2722,2016/6/21,3124.9,3106.32,3155.49,3097.94,87965345,hs300
2723,2016/6/22,3100.45,3133.96,3134.06,3096.99,66487113,hs300
2724,2016/6/23,3129.72,3117.32,3129.72,3102.48,67751738,hs300
2725,2016/6/24,3110.65,3077.16,3130.54,3033.97,104792208,hs300
2726,2016/6/27,3065.13,3120.54,3120.64,3064.97,83267259,hs300
2727,2016/6/28,3107.4,3136.4,3139.43,3099.7,92024637,hs300
2728,2016/6/29,3142.48,3151.39,3158.08,3139.13,103723668,hs300
2729,2016/6/30,3152.83,3153.92,3163.72,3148.2,79692617,hs300
2730,2016/7/1,3156.93,3154.2,3170.26,3148.29,71746283,hs300
2731,2016/7/4,3136.39,3204.7,3210.6,3134.02,133310529,hs300
2732,2016/7/5,3199.16,3207.38,3216.7,3198,130226895,hs300
2733,2016/7/6,3197.62,3216.8,3217.52,3183.45,124897458,hs300
2734,2016/7/7,3206.55,3209.95,3220.54,3190.12,118595202,hs300
2735,2016/7/8,3199.75,3192.28,3204.93,3183.96,89734855,hs300
2736,2016/7/11,3199.04,3203.33,3235.96,3197.63,138529511,hs300
2737,2016/7/12,3201.91,3273.18,3273.47,3200.3,172534217,hs300
2738,2016/7/13,3274.02,3282.87,3300.99,3271.78,175196090,hs300
2739,2016/7/14,3277.48,3276.76,3281.95,3259.07,107525798,hs300
2740,2016/7/15,3278.84,3276.28,3285.03,3265.29,102665026,hs300
2741,2016/7/18,3269.71,3262.02,3281.64,3251.77,110312518,hs300
2742,2016/7/19,3260.43,3248.23,3264.73,3226.2,88886861,hs300
2743,2016/7/20,3246.86,3237.6,3254.51,3232.26,72701255,hs300
2744,2016/7/21,3238.34,3252.52,3271.37,3238.3,86004825,hs300
2745,2016/7/22,3251.24,3225.16,3253.77,3220.89,86029128,hs300
2746,2016/7/25,3220.17,3230.89,3243.79,3218.14,70203185,hs300
2747,2016/7/26,3228.23,3269.59,3269.75,3228.01,81051089,hs300
2748,2016/7/27,3270.08,3218.24,3276.51,3157.41,160188665,hs300
2749,2016/7/28,3204.46,3221.14,3235.78,3195.27,112779964,hs300
2750,2016/7/29,3217.19,3203.93,3225.42,3198.68,88044837,hs300
2751,2016/8/1,3196.43,3176.81,3199.98,3156.75,87003497,hs300
2752,2016/8/2,3173.76,3189.05,3189.05,3165.54,62167639,hs300
2753,2016/8/3,3179.68,3193.51,3197.16,3173.54,72864102,hs300
2754,2016/8/4,3190.55,3201.29,3201.55,3170.42,73504373,hs300
2755,2016/8/5,3201.35,3205.11,3224.87,3192.86,77196366,hs300
2756,2016/8/8,3199.57,3234.18,3234.48,3187.25,86676051,hs300
2757,2016/8/9,3232.6,3256.98,3257.33,3229.17,91065259,hs300
2758,2016/8/10,3255.18,3243.34,3261.86,3242.75,90430372,hs300
2759,2016/8/11,3239.56,3233.36,3274.03,3232.61,101041213,hs300
2760,2016/8/12,3231.81,3294.23,3294.23,3231.14,116254044,hs300
2761,2016/8/15,3303.47,3393.42,3417.91,3302.38,220543421,hs300
2762,2016/8/16,3403.38,3378.25,3418.69,3372.02,196389740,hs300
2763,2016/8/17,3377.77,3373.05,3394.39,3356.92,138847688,hs300
2764,2016/8/18,3369.95,3364.49,3394.79,3349.69,142380169,hs300
2765,2016/8/19,3358.55,3365.02,3374.04,3341.19,119961508,hs300
2766,2016/8/22,3364.68,3336.79,3372.83,3335.47,107951008,hs300
2767,2016/8/23,3332.62,3341.83,3359.65,3324.96,92924516,hs300
2768,2016/8/24,3341.93,3329.86,3348.13,3323.73,81191429,hs300
2769,2016/8/25,3314.08,3308.97,3315.08,3279.81,100589153,hs300
2770,2016/8/26,3312.5,3307.09,3328.95,3301.74,81530691,hs300
2771,2016/8/29,3306.57,3307.78,3315.08,3297.07,77036333,hs300
2772,2016/8/30,3310.32,3311.99,3325.12,3304.6,75725987,hs300
2773,2016/8/31,3310.57,3327.79,3333.97,3304.66,79570805,hs300
2774,2016/9/1,3326.74,3301.58,3329.35,3301.21,84947219,hs300
2775,2016/9/2,3298.72,3314.11,3320.43,3295.76,82791803,hs300
2776,2016/9/5,3321.01,3319.68,3338.42,3314.63,78292477,hs300
2777,2016/9/6,3322.02,3342.63,3347.95,3300.13,98283998,hs300
2778,2016/9/7,3344.07,3340.82,3357.36,3337.75,102940106,hs300
2779,2016/9/8,3338.01,3339.56,3343.4,3328.23,71916158,hs300
2780,2016/9/9,3339.37,3318.04,3344.95,3318.04,82657036,hs300
2781,2016/9/12,3271.87,3262.6,3276.72,3234.57,122917682,hs300
2782,2016/9/13,3265.34,3260.33,3269.22,3246.39,67180288,hs300
2783,2016/9/14,3245.74,3238.73,3255,3231.34,70432697,hs300
2784,2016/9/19,3242.74,3263.12,3264.9,3242.74,58831082,hs300
2785,2016/9/20,3264.66,3257.4,3265.04,3252.39,52784206,hs300
2786,2016/9/21,3257.71,3266.64,3270.9,3254.32,59142979,hs300
2787,2016/9/22,3281.47,3291.12,3303.2,3277.98,75753542,hs300
2788,2016/9/23,3292.28,3275.67,3293.92,3275.02,57993986,hs300
2789,2016/9/26,3267.69,3220.28,3267.69,3220.28,70452186,hs300
2790,2016/9/27,3214.87,3240.75,3240.78,3214.44,58460550,hs300
2791,2016/9/28,3243.65,3230.89,3243.65,3228,44727498,hs300
2792,2016/9/29,3234.86,3244.39,3257.77,3234.8,55452556,hs300
2793,2016/9/30,3240.18,3253.28,3260.94,3239.04,44978022,hs300
2794,2016/10/10,3265.36,3293.87,3294.64,3258.96,80519260,hs300
2795,2016/10/11,3296.87,3306.56,3308,3292.88,87713163,hs300
2796,2016/10/12,3299.14,3300.01,3302.56,3289.75,68669781,hs300
2797,2016/10/13,3299.16,3302.65,3307.41,3292.4,81224198,hs300
2798,2016/10/14,3298.73,3305.85,3306.69,3285.73,82316271,hs300
2799,2016/10/17,3305.96,3277.88,3309.01,3271.54,86113509,hs300
2800,2016/10/18,3272.68,3321.33,3321.33,3272.68,102860714,hs300
2801,2016/10/19,3323.3,3316.24,3332.52,3309.83,101167725,hs300
2802,2016/10/20,3317.18,3318.6,3324.9,3312.17,79238871,hs300
2803,2016/10/21,3315.72,3327.74,3341.56,3309.18,109785176,hs300
2804,2016/10/24,3332.51,3367.58,3382.83,3330.97,153014345,hs300
2805,2016/10/25,3367.48,3367.45,3373.91,3356.59,111191693,hs300
2806,2016/10/26,3365.2,3354.8,3367.83,3349.57,98024786,hs300
2807,2016/10/27,3351.46,3345.7,3352.35,3335.13,77629851,hs300
2808,2016/10/28,3347.14,3340.13,3370.75,3337.29,93133309,hs300
2809,2016/10/31,3332.41,3336.28,3340.47,3317.33,71352863,hs300
2810,2016/11/1,3338.71,3359.05,3359.39,3334.46,74938199,hs300
2811,2016/11/2,3350.71,3333.35,3356.4,3331.38,91197104,hs300
2812,2016/11/3,3326.9,3365.08,3379.99,3324.84,126223504,hs300
2813,2016/11/4,3362.21,3354.17,3377.64,3348.43,104069655,hs300
2814,2016/11/7,3353.44,3356.59,3362.74,3342.31,99877988,hs300
2815,2016/11/8,3367.7,3371.12,3383.92,3361.13,103148282,hs300
2816,2016/11/9,3370.6,3353.05,3373.1,3322.08,139110059,hs300
2817,2016/11/10,3374.91,3390.61,3403.02,3374.91,134705535,hs300
2818,2016/11/11,3387.95,3417.22,3422.67,3382.89,198781496,hs300
2819,2016/11/14,3409.22,3430.25,3452.62,3408.14,213247105,hs300
2820,2016/11/15,3428.87,3429.87,3434.92,3415.99,134566320,hs300
2821,2016/11/16,3432.43,3429.59,3435.64,3419.24,129808511,hs300
2822,2016/11/17,3423.47,3436.53,3437.67,3412.88,121561731,hs300
2823,2016/11/18,3437.49,3417.46,3443.12,3413.27,115951205,hs300
2824,2016/11/21,3412.65,3441.11,3463.14,3412.08,146434529,hs300
2825,2016/11/22,3443.22,3468.36,3469.22,3443.22,168523446,hs300
2826,2016/11/23,3473.9,3474.73,3492.96,3465.76,162388504,hs300
2827,2016/11/24,3468.81,3488.74,3508.16,3467.01,145746301,hs300
2828,2016/11/25,3490.04,3521.3,3521.3,3463.95,153621506,hs300
2829,2016/11/28,3538.68,3535.08,3553.36,3528.32,207375483,hs300
2830,2016/11/29,3525.9,3564.04,3583.72,3521.38,236918356,hs300
2831,2016/11/30,3557.64,3538,3567.07,3527.02,178560178,hs300
2832,2016/12/1,3543.96,3565.04,3575.97,3543.25,180170761,hs300
2833,2016/12/2,3559.77,3528.95,3562.55,3516.79,196355480,hs300
2834,2016/12/5,3473.69,3469.41,3496.88,3457.34,180852355,hs300
2835,2016/12/6,3466.24,3459.15,3477.59,3456.81,115529090,hs300
2836,2016/12/7,3458.37,3475.75,3475.75,3445.76,114345103,hs300
2837,2016/12/8,3481.81,3470.14,3484.34,3466.51,117383922,hs300
2838,2016/12/9,3464.87,3493.7,3507.93,3461.76,150303308,hs300
2839,2016/12/12,3489.27,3409.18,3495.8,3400.79,187467751,hs300
2840,2016/12/13,3394.21,3405.04,3416.21,3370.6,121105097,hs300
2841,2016/12/14,3399.41,3378.95,3412.28,3378.27,124007744,hs300
2842,2016/12/15,3363.86,3340.43,3378.04,3327.14,114960660,hs300
2843,2016/12/16,3335.36,3346.03,3356.29,3330.49,90775422,hs300
2844,2016/12/19,3342.34,3328.98,3344.86,3325,81640678,hs300
2845,2016/12/20,3328.3,3309.06,3329.1,3289.27,87569592,hs300
2846,2016/12/21,3313.75,3338.54,3342.48,3313.75,108254995,hs300
2847,2016/12/22,3335.12,3335.67,3340.36,3322.72,92277249,hs300
2848,2016/12/23,3333.4,3307.6,3334.89,3300.88,97444713,hs300
2849,2016/12/26,3293.22,3322.4,3322.42,3267.05,89793982,hs300
2850,2016/12/27,3319.21,3316.39,3330.23,3315.83,75486359,hs300
2851,2016/12/28,3315.75,3301.89,3320.55,3293.17,69000437,hs300
2852,2016/12/29,3297.04,3297.76,3312.11,3288.1,70087923,hs300
2853,2016/12/30,3302.6,3310.08,3313.55,3295.75,71744116,hs300
2854,2017/1/3,3313.95,3342.23,3345.26,3313.95,86567896,hs300
2855,2017/1/4,3340.56,3368.31,3369.57,3338.15,90050827,hs300
2856,2017/1/5,3368.34,3367.79,3373.41,3361.46,88336357,hs300
2857,2017/1/6,3366.85,3347.67,3368.87,3346.89,87459114,hs300
2858,2017/1/9,3345.75,3363.9,3366.22,3344.35,83707942,hs300
2859,2017/1/10,3361.64,3358.27,3370.51,3354.09,83819160,hs300
2860,2017/1/11,3355.8,3334.5,3366.63,3334.3,91071438,hs300
2861,2017/1/12,3332.69,3317.62,3343.13,3315.96,81239135,hs300
2862,2017/1/13,3317.96,3319.91,3338.17,3309.37,84180589,hs300
2863,2017/1/16,3314.15,3319.45,3322.78,3264.21,157779135,hs300
2864,2017/1/17,3305.6,3326.36,3327.38,3292.2,69453328,hs300
2865,2017/1/18,3323.34,3339.37,3350.96,3320.41,70623227,hs300
2866,2017/1/19,3330.95,3329.29,3346.5,3324.68,66159808,hs300
2867,2017/1/20,3326.98,3354.89,3358.41,3326.37,65300462,hs300
2868,2017/1/23,3359.05,3364.08,3378.74,3355.85,75557498,hs300
2869,2017/1/24,3363.14,3364.45,3371.32,3355.9,66194226,hs300
2870,2017/1/25,3361.66,3375.9,3376.44,3357.22,58376931,hs300
2871,2017/1/26,3378.26,3387.96,3395.88,3378.26,65316647,hs300
2872,2017/2/3,3390.93,3364.49,3392.48,3362.57,55188861,hs300
2873,2017/2/6,3368.11,3373.21,3381.33,3358.75,68521360,hs300
2874,2017/2/7,3371.77,3365.68,3376.71,3354.62,63754462,hs300
2875,2017/2/8,3361.78,3383.29,3383.69,3347.43,75402879,hs300
2876,2017/2/9,3381.9,3396.29,3406.59,3379.79,97558515,hs300
2877,2017/2/10,3398.32,3413.49,3422.33,3398.03,123768720,hs300
2878,2017/2/13,3416.92,3436.27,3439.54,3416.87,120144538,hs300
2879,2017/2/14,3438.51,3435.8,3440.67,3424.4,94809465,hs300
2880,2017/2/15,3435.39,3421.71,3448.03,3417.08,127643338,hs300
2881,2017/2/16,3421.83,3440.93,3440.93,3418.35,108276962,hs300
2882,2017/2/17,3443.62,3421.44,3457.56,3419.61,114600036,hs300
2883,2017/2/20,3421.64,3471.39,3472.6,3421.64,132628862,hs300
2884,2017/2/21,3475.06,3482.82,3490.09,3472.02,114842009,hs300
2885,2017/2/22,3483.2,3489.76,3489.95,3473.52,102815994,hs300
2886,2017/2/23,3487.57,3473.32,3492.96,3460.12,99536330,hs300
2887,2017/2/24,3468.96,3473.85,3473.85,3455.25,95535133,hs300
2888,2017/2/27,3471.13,3446.22,3472.84,3441.39,98672160,hs300
2889,2017/2/28,3445.03,3452.81,3460.91,3441.36,75215260,hs300
2890,2017/3/1,3452.21,3458.44,3472.7,3449.11,103260354,hs300
2891,2017/3/2,3463.48,3435.1,3468.47,3434,89898077,hs300
2892,2017/3/3,3424.66,3427.86,3428.88,3412.83,80994652,hs300
2893,2017/3/6,3427.25,3446.48,3449.03,3425.9,83070882,hs300
2894,2017/3/7,3446.16,3453.96,3454.04,3440.06,80334720,hs300
2895,2017/3/8,3452.2,3448.73,3457.04,3441.26,79587690,hs300
2896,2017/3/9,3442.9,3426.94,3443.05,3414.68,84570381,hs300
2897,2017/3/10,3423.98,3427.89,3436.24,3423.94,70016199,hs300
2898,2017/3/13,3425.67,3458.1,3458.1,3412.69,91684124,hs300
2899,2017/3/14,3456.66,3456.69,3465.39,3448.9,77077963,hs300
2900,2017/3/15,3452.21,3463.64,3463.92,3445.27,79104954,hs300
2901,2017/3/16,3472.27,3481.51,3492.13,3472.27,106333913,hs300
2902,2017/3/17,3485.31,3445.81,3488.5,3441.47,103755560,hs300
2903,2017/3/20,3449.05,3449.61,3454.06,3429.83,88734322,hs300
2904,2017/3/21,3449.77,3466.35,3466.7,3445.64,87707855,hs300
2905,2017/3/22,3450.75,3450.05,3464.33,3433.5,104935894,hs300
2906,2017/3/23,3452.41,3461.98,3470.82,3435.69,94318062,hs300
2907,2017/3/24,3464.2,3489.6,3499.32,3461.11,125645833,hs300
2908,2017/3/27,3488.76,3478.04,3505.98,3474.52,107015377,hs300
2909,2017/3/28,3480.25,3469.81,3482.29,3461.47,84194820,hs300
2910,2017/3/29,3472.97,3465.19,3483.06,3455.55,104851706,hs300
2911,2017/3/30,3461.62,3436.76,3467.3,3422.37,116376922,hs300
2912,2017/3/31,3434.82,3456.05,3456.31,3430.82,91577491,hs300
2913,2017/4/5,3476.42,3503.89,3504.54,3475.15,143399017,hs300
2914,2017/4/6,3507.99,3514.05,3517.78,3495.72,136767004,hs300
2915,2017/4/7,3514.45,3517.46,3526.81,3506.39,140293204,hs300
2916,2017/4/10,3519.46,3505.14,3522.8,3502.08,141887380,hs300
2917,2017/4/11,3503.83,3517.33,3520.13,3466.14,165945832,hs300
2918,2017/4/12,3514.57,3509.44,3523.1,3498,181824537,hs300
2919,2017/4/13,3500.28,3514.57,3518.44,3496.57,129981813,hs300
2920,2017/4/14,3516.81,3486.5,3517.47,3476.95,135474078,hs300
2921,2017/4/17,3475.74,3479.94,3480.57,3453.68,117164961,hs300
2922,2017/4/18,3474.89,3462.74,3489.08,3462.63,110927823,hs300
2923,2017/4/19,3452.99,3445.88,3459.35,3418.51,121349264,hs300
2924,2017/4/20,3444.52,3461.55,3465.61,3440.72,114184208,hs300
2925,2017/4/21,3461.39,3466.79,3475.56,3449.54,104419110,hs300
2926,2017/4/24,3458.23,3431.26,3458.23,3403.98,114660791,hs300
2927,2017/4/25,3427.73,3440.97,3449.67,3422.65,94072148,hs300
2928,2017/4/26,3440.25,3445.18,3466.57,3439.15,111940029,hs300
2929,2017/4/27,3435.1,3446.72,3449.27,3399.54,123298425,hs300
2930,2017/4/28,3439.57,3439.75,3439.9,3417.24,101632351,hs300
2931,2017/5/2,3427.92,3426.58,3436.31,3418.67,92797462,hs300
2932,2017/5/3,3421.76,3413.13,3432.22,3403.08,91669624,hs300
2933,2017/5/4,3404.94,3404.39,3421.4,3391.28,103482075,hs300
2934,2017/5/5,3393.48,3382.55,3395.45,3366.56,109895333,hs300
2935,2017/5/8,3369.11,3358.81,3374.16,3339.57,123749287,hs300
2936,2017/5/9,3342.6,3352.53,3358.05,3327.59,76771668,hs300
2937,2017/5/10,3350.65,3337.7,3369.43,3336,92082628,hs300
2938,2017/5/11,3322.95,3356.65,3359.6,3312.89,109252890,hs300
2939,2017/5/12,3350.94,3385.38,3387.27,3349.17,93386466,hs300
2940,2017/5/15,3391.59,3399.19,3406.58,3391.59,82977611,hs300
2941,2017/5/16,3390.93,3428.65,3428.85,3373.55,105242416,hs300
2942,2017/5/17,3423.19,3409.97,3433.97,3408.15,99736837,hs300
2943,2017/5/18,3387.67,3398.11,3409.93,3383.94,85759589,hs300
2944,2017/5/19,3395.23,3403.85,3405.94,3392.38,71473525,hs300
2945,2017/5/22,3400.59,3411.24,3424.18,3391.17,92539559,hs300
2946,2017/5/23,3405.03,3424.19,3434.77,3401.53,116911033,hs300
2947,2017/5/24,3409.72,3424.17,3424.17,3383.89,83553161,hs300
2948,2017/5/25,3414.4,3485.66,3490.42,3413.22,130721631,hs300
2949,2017/5/26,3479.62,3480.43,3498.31,3473.04,103241153,hs300
2950,2017/5/31,3495.07,3492.88,3515.08,3474.92,104829744,hs300
2951,2017/6/1,3485.22,3497.74,3499.81,3476.43,103127724,hs300
2952,2017/6/2,3491.59,3486.51,3498.12,3470.2,82668010,hs300
2953,2017/6/5,3480.17,3468.75,3484.12,3462.31,79738152,hs300
2954,2017/6/6,3464.38,3492.88,3492.88,3460.45,64089388,hs300
2955,2017/6/7,3493.88,3533.87,3537.09,3491.13,104419968,hs300
2956,2017/6/8,3531.24,3560.98,3562.27,3528.18,90224905,hs300
2957,2017/6/9,3561.24,3576.17,3590.89,3560.63,101188265,hs300
2958,2017/6/12,3570.22,3574.39,3603.69,3565.9,90381167,hs300
2959,2017/6/13,3569.16,3582.27,3584.41,3559.21,75177138,hs300
2960,2017/6/14,3571.25,3535.3,3571.25,3530.27,83810783,hs300
2961,2017/6/15,3530.75,3528.79,3542.28,3508.95,82632535,hs300
2962,2017/6/16,3522.97,3518.76,3536.14,3514.39,76452707,hs300
2963,2017/6/19,3520.06,3553.67,3554.91,3520.06,79797141,hs300
2964,2017/6/20,3560.79,3546.49,3563.7,3539.51,80509559,hs300
2965,2017/6/21,3567.13,3587.96,3587.99,3545.57,87859824,hs300
2966,2017/6/22,3583.56,3590.34,3635.53,3581.34,135526987,hs300
2967,2017/6/23,3583.44,3622.88,3623.24,3569.32,105129134,hs300
2968,2017/6/26,3627.02,3668.09,3671.94,3627.02,134637995,hs300
2969,2017/6/27,3665.58,3674.72,3676.53,3648.76,97558702,hs300
2970,2017/6/28,3664.16,3646.17,3672.19,3644.03,97920858,hs300
2971,2017/6/29,3649.25,3668.83,3669.13,3644.73,85589498,hs300
2972,2017/6/30,3654.73,3666.8,3669.76,3646.23,81510028,hs300
2973,2017/7/3,3667.23,3650.85,3667.6,3633.78,88820860,hs300
2974,2017/7/4,3646.83,3619.98,3646.85,3611.69,95071413,hs300
